  Year          Age             Female            Male           Total
  1998         105               172.70           27.35          200.05
  1998         106                84.84           13.67           98.52
  1998         107                32.83            6.17           39.00
  1998         108                17.00            1.67           18.67
  1998         109                 7.83            1.50            9.33
  1998         110+                9.33            1.50           10.83
  1999           0            577356.11       608104.20      1185460.32
  1999           1            577482.78       606635.30      1184118.08
  1999           2            579020.99       608241.65      1187262.64
  1999           3            574538.46       603042.49      1177580.95
  1999           4            586078.84       614736.24      1200815.08
  1999           5            578728.90       607629.37      1186358.27
  1999           6            582053.03       612085.70      1194138.73
  1999           7            585483.83       616030.56      1201514.39
  1999           8            588673.41       618412.87      1207086.28
  1999           9            604775.29       634772.51      1239547.80
  1999          10            622388.09       654222.27      1276610.36
  1999          11            636169.32       668801.95      1304971.26
  1999          12            659483.42       693558.54      1353041.96
  1999          13            677242.39       712254.18      1389496.57
  1999          14            704774.23       740480.59      1445254.83
  1999          15            723049.40       759561.50      1482610.90
  1999          16            732968.37       769489.70      1502458.07
  1999          17            731920.31       768952.31      1500872.62
  1999          18            747286.32       788544.85      1535831.17
  1999          19            772853.43       819003.23      1591856.66
  1999          20            789897.15       834728.15      1624625.30
  1999          21            816735.30       857762.57      1674497.86
  1999          22            841413.49       879770.87      1721184.37
  1999          23            882455.17       919884.55      1802339.72
  1999          24            927879.18       965539.45      1893418.63
  1999          25            960978.94       996778.59      1957757.53
  1999          26            972055.03      1005664.95      1977719.98
  1999          27            950625.16       982794.03      1933419.19
  1999          28            924045.90       954937.65      1878983.55
  1999          29            902494.62       931517.70      1834012.32
  1999          30            897011.48       923488.71      1820500.20
  1999          31            862103.96       886976.00      1749079.96
  1999          32            830718.04       853315.52      1684033.56
  1999          33            762748.74       782145.24      1544893.98
  1999          34            810205.89       830846.95      1641052.84
  1999          35            789967.27       809798.25      1599765.52
  1999          36            776027.55       794620.17      1570647.71
  1999          37            759362.21       776695.16      1536057.37
  1999          38            752014.01       768315.37      1520329.38
  1999          39            760761.80       775591.25      1536353.05
  1999          40            776345.94       789546.22      1565892.16
  1999          41            750755.27       762435.00      1513190.28
  1999          42            760461.11       771972.42      1532433.53
  1999          43            785916.03       797596.69      1583512.73
  1999          44            811296.67       822516.58      1633813.26
  1999          45            830713.70       838987.18      1669700.88
  1999          46            885419.46       890259.16      1775678.62
  1999          47            938698.33       942387.28      1881085.61
  1999          48           1020164.03      1023535.09      2043699.12
  1999          49           1088387.39      1090457.84      2178845.24
  1999          50           1152480.33      1153166.13      2305646.47
  1999          51           1164063.80      1164452.22      2328516.01
  1999          52           1014316.74      1012780.84      2027097.58
  1999          53            716702.91       708251.45      1424954.36
  1999          54            795376.55       777043.84      1572420.39
  1999          55            927982.89       902436.89      1830419.77
  1999          56            901249.10       875107.56      1776356.66
  1999          57            937997.10       909184.79      1847181.89
  1999          58            881240.97       850365.38      1731606.34
  1999          59            807140.15       774771.65      1581911.80
  1999          60            744451.19       709592.63      1454043.82
  1999          61            808983.86       765393.63      1574377.48
  1999          62            800264.25       753849.72      1554113.97
  1999          63            823007.65       769715.88      1592723.53
  1999          64            771836.93       713912.57      1485749.50
  1999          65            760458.97       695278.97      1455737.94
  1999          66            759318.30       687471.73      1446790.04
  1999          67            728927.04       653432.00      1382359.04
  1999          68            725328.97       642299.70      1367628.67
  1999          69            681143.68       594999.62      1276143.30
  1999          70            674930.24       579294.56      1254224.80
  1999          71            641302.97       539799.05      1181102.02
  1999          72            635615.59       520598.51      1156214.10
  1999          73            612806.26       483029.32      1095835.58
  1999          74            573467.30       429438.15      1002905.45
  1999          75            536073.42       370473.35       906546.77
  1999          76            507682.49       319941.73       827624.22
  1999          77            483271.15       287352.18       770623.33
  1999          78            454422.84       262909.29       717332.13
  1999          79            425324.11       244348.11       669672.22
  1999          80            353671.94       200830.70       554502.64
  1999          81            340846.24       189056.71       529902.95
  1999          82            322623.67       174509.22       497132.89
  1999          83            302733.33       159633.12       462366.45
  1999          84            276534.95       142269.17       418804.11
  1999          85            252550.01       125383.79       377933.80
  1999          86            221311.62       104218.13       325529.75
  1999          87            195785.50        87215.65       283001.15
  1999          88            167112.87        71009.51       238122.39
  1999          89            139329.73        56774.18       196103.90
  1999          90            115212.70        45063.29       160275.99
  1999          91             92304.49        34206.27       126510.76
  1999          92             69555.77        24753.49        94309.26
  1999          93             48340.56        16428.50        64769.06
  1999          94             38273.41        12055.91        50329.31
  1999          95             28537.57         8595.31        37132.88
  1999          96             20931.05         5921.78        26852.83
  1999          97             14652.80         3917.95        18570.75
  1999          98              9617.41         2443.70        12061.10
  1999          99              6036.55         1454.81         7491.36
  1999         100              3836.79          874.10         4710.89
  1999         101              2296.67          494.89         2791.56
  1999         102              1261.93          278.66         1540.59
  1999         103               738.31          152.50          890.81
  1999         104               415.75           76.74          492.49
  1999         105               203.54           35.53          239.07
  1999         106                99.68           12.84          112.52
  1999         107                45.17            8.17           53.34
  1999         108                18.33            4.00           22.33
  1999         109                 9.17            1.00           10.17
  1999         110+                6.50            2.33            8.83
  2000           0            567803.50       598375.49      1166178.99
  2000           1            572928.95       602127.72      1175056.67
  2000           2            575542.58       603942.68      1179485.26
  2000           3            577604.88       606131.77      1183736.65
  2000           4            574136.32       602361.41      1176497.73
  2000           5            586928.40       615682.47      1202610.87
  2000           6            579322.59       608319.97      1187642.57
  2000           7            582406.13       612515.63      1194921.77
  2000           8            585718.86       616313.79      1202032.65
  2000           9            589070.58       618881.57      1207952.14
  2000          10            604791.19       634937.54      1239728.73
  2000          11            622365.61       654324.60      1276690.21
  2000          12            636338.40       669076.99      1305415.39
  2000          13            659535.66       693811.89      1353347.55
  2000          14            677255.34       712642.97      1389898.31
  2000          15            704659.23       740907.94      1445567.17
  2000          16            722607.94       759586.25      1482194.19
  2000          17            732194.93       768857.66      1501052.59
  2000          18            730826.91       767723.13      1498550.04
  2000          19            745688.66       787211.80      1532900.46
  2000          20            770287.10       816701.21      1586988.31
  2000          21            786461.05       830993.02      1617454.07
  2000          22            812568.19       852727.10      1665295.29
  2000          23            836720.39       873710.08      1710430.47
  2000          24            878049.91       913732.81      1791782.73
  2000          25            924504.05       960139.54      1884643.59
  2000          26            958627.64       992467.65      1951095.30
  2000          27            970463.61      1002724.33      1973187.94
  2000          28            949426.39       980992.73      1930419.12
  2000          29            923310.72       954010.66      1877321.39
  2000          30            902130.15       930951.84      1833081.99
  2000          31            896798.16       922933.90      1819732.06
  2000          32            861995.47       886436.12      1748431.59
  2000          33            830627.19       852766.84      1683394.04
  2000          34            762802.18       781750.04      1544552.22
  2000          35            810417.12       830548.45      1640965.57
  2000          36            790257.07       809626.38      1599883.45
  2000          37            776265.75       794321.04      1570586.80
  2000          38            759537.96       776256.58      1535794.54
  2000          39            752151.66       767802.13      1519953.79
  2000          40            760861.65       775016.75      1535878.40
  2000          41            776427.88       788940.43      1565368.30
  2000          42            750727.85       761752.28      1512480.13
  2000          43            760192.98       771061.92      1531254.91
  2000          44            785421.27       796295.47      1581716.74
  2000          45            810543.42       820857.67      1631401.09
  2000          46            829767.50       836988.94      1666756.44
  2000          47            884177.84       887685.52      1771863.35
  2000          48            937096.21       939280.97      1876377.18
  2000          49           1018289.19      1019921.69      2038210.88
  2000          50           1086060.54      1085756.15      2171816.69
  2000          51           1149967.13      1147864.84      2297831.97
  2000          52           1161557.78      1158954.16      2320511.93
  2000          53           1011975.54      1007571.39      2019546.93
  2000          54            715096.01       704462.49      1419558.50
  2000          55            793544.93       772573.81      1566118.75
  2000          56            925757.30       896887.37      1822644.67
  2000          57            899041.64       869572.74      1768614.38
  2000          58            935475.65       902980.31      1838455.96
  2000          59            878671.01       844074.86      1722745.86
  2000          60            804790.70       768766.64      1573557.34
  2000          61            742170.01       703629.64      1445799.66
  2000          62            806467.29       758538.35      1565005.64
  2000          63            797287.61       746327.93      1543615.55
  2000          64            819454.00       760979.10      1580433.10
  2000          65            767926.30       704652.52      1472578.82
  2000          66            755971.00       684989.78      1440960.78
  2000          67            754040.54       675987.01      1430027.55
  2000          68            723233.94       641405.06      1364639.00
  2000          69            719098.00       629562.61      1348660.61
  2000          70            674699.85       581830.13      1256529.97
  2000          71            667850.29       565079.52      1232929.82
  2000          72            633917.63       525363.76      1159281.39
  2000          73            627525.38       505615.03      1133140.40
  2000          74            604290.08       468025.07      1072315.16
  2000          75            564567.82       414797.77       979365.59
  2000          76            526541.86       356629.65       883171.50
  2000          77            497018.44       306505.01       803523.46
  2000          78            471739.48       273852.34       745591.82
  2000          79            442012.26       249211.65       691223.92
  2000          80            410018.12       225008.33       635026.46
  2000          81            340506.04       186658.17       527164.22
  2000          82            326493.30       174287.41       500780.71
  2000          83            307249.79       159527.26       466777.05
  2000          84            286240.48       144275.18       430515.67
  2000          85            259354.93       127211.43       386566.36
  2000          86            234813.51       110882.89       345696.40
  2000          87            203486.79        90919.08       294405.87
  2000          88            177986.63        74858.84       252845.47
  2000          89            150072.94        60007.94       210080.88
  2000          90            123313.33        47268.62       170581.96
  2000          91            100290.30        36674.38       136964.68
  2000          92             78994.90        27309.72       106304.62
  2000          93             58452.20        19392.43        77844.63
  2000          94             39772.98        12533.09        52306.07
  2000          95             30928.87         9037.46        39966.33
  2000          96             22482.98         6271.65        28754.63
  2000          97             16127.44         4189.34        20316.78
  2000          98             11022.22         2724.41        13746.63
  2000          99              7092.62         1643.16         8735.77
  2000         100              4310.79          951.91         5262.70
  2000         101              2690.21          542.76         3232.97
  2000         102              1537.67          306.32         1843.99
  2000         103               838.00          155.51          993.51
  2000         104               466.42           90.42          556.84
  2000         105               245.05           44.71          289.75
  2000         106               115.68           14.51          130.19
  2000         107                54.50            7.17           61.67
  2000         108                24.67            5.67           30.33
  2000         109                12.00            2.67           14.67
  2000         110+                9.67            1.67           11.33
  2001           0            567729.87       598500.52      1166230.38
  2001           1            565765.67       595481.14      1161246.81
  2001           2            571976.34       600947.91      1172924.25
  2001           3            575667.11       603913.12      1179580.23
  2001           4            576829.03       605101.76      1181930.80
  2001           5            574602.77       602918.52      1177521.30
  2001           6            587395.93       616266.98      1203662.91
  2001           7            579529.74       608651.27      1188181.01
  2001           8            582533.41       612757.93      1195291.33
  2001           9            585819.09       616517.69      1202336.78
  2001          10            589236.65       619188.42      1208425.07
  2001          11            604515.81       634978.06      1239493.87
  2001          12            622662.42       655035.02      1277697.44
  2001          13            636386.53       669635.73      1306022.26
  2001          14            659347.68       694384.53      1353732.21
  2001          15            676939.62       713449.34      1390388.96
  2001          16            703281.94       740823.23      1444105.17
  2001          17            720026.34       757767.20      1477793.54
  2001          18            728809.16       765554.49      1494363.64
  2001          19            726973.92       763208.10      1490182.02
  2001          20            741599.10       782237.57      1523836.67
  2001          21            766018.89       810547.62      1576566.50
  2001          22            782749.29       824975.88      1607725.17
  2001          23            809325.90       847283.01      1656608.91
  2001          24            833823.54       868930.46      1702754.00
  2001          25            875788.61       909827.67      1785616.28
  2001          26            922885.63       957022.60      1879908.23
  2001          27            957627.15       990140.64      1947767.80
  2001          28            969818.15      1001122.87      1970941.02
  2001          29            948896.79       979827.88      1928724.67
  2001          30            923160.44       953300.89      1876461.34
  2001          31            902028.98       930088.84      1832117.82
  2001          32            896780.10       922227.49      1819007.60
  2001          33            862107.94       885899.12      1748007.06
  2001          34            830670.54       852207.53      1682878.08
  2001          35            763070.32       781439.89      1544510.21
  2001          36            810876.30       830366.85      1641243.16
  2001          37            790695.41       809542.60      1600238.01
  2001          38            776422.95       793874.05      1570297.00
  2001          39            759625.24       775617.08      1535242.31
  2001          40            752185.86       767099.58      1519285.44
  2001          41            760845.81       774109.45      1534955.26
  2001          42            776309.85       787938.22      1564248.07
  2001          43            750485.21       760556.86      1511042.07
  2001          44            759762.50       769597.12      1529359.62
  2001          45            784840.30       794548.58      1579388.88
  2001          46            809793.82       818975.12      1628768.94
  2001          47            828882.89       834798.88      1663681.77
  2001          48            883048.97       885035.43      1768084.39
  2001          49            935754.75       936311.60      1872066.36
  2001          50           1016802.66      1016340.30      2033142.95
  2001          51           1084184.79      1081318.48      2165503.27
  2001          52           1148049.86      1143262.50      2291312.36
  2001          53           1159363.78      1153834.47      2313198.25
  2001          54           1010038.12      1002866.95      2012905.07
  2001          55            713724.02       700915.92      1414639.93
  2001          56            791954.41       768521.62      1560476.03
  2001          57            924010.76       892158.72      1816169.48
  2001          58            897280.86       864909.28      1762190.15
  2001          59            933436.38       897436.44      1830872.82
  2001          60            876606.68       838457.43      1715064.11
  2001          61            802608.45       763177.85      1565786.30
  2001          62            739825.28       697765.06      1437590.34
  2001          63            803527.25       751483.00      1555010.25
  2001          64            793617.68       738309.77      1531927.45
  2001          65            815479.61       751903.56      1567383.18
  2001          66            763777.84       695312.96      1459090.80
  2001          67            751404.87       674666.45      1426071.31
  2001          68            748877.59       664491.43      1413369.02
  2001          69            717679.23       629400.48      1347079.71
  2001          70            712950.75       616388.71      1329339.47
  2001          71            668220.66       568137.39      1236358.05
  2001          72            660986.29       550681.65      1211667.94
  2001          73            626502.76       510869.75      1137372.51
  2001          74            619255.52       490347.89      1109603.41
  2001          75            595591.76       452506.79      1048098.55
  2001          76            555127.23       399482.28       954609.51
  2001          77            516171.74       341957.54       858129.27
  2001          78            485647.38       292494.42       778141.80
  2001          79            459645.35       260035.20       719680.55
  2001          80            433147.83       230150.53       663298.36
  2001          81            395743.48       210016.51       605760.00
  2001          82            326986.42       172751.45       499737.87
  2001          83            311807.85       159923.54       471731.40
  2001          84            291531.65       144951.38       436483.03
  2001          85            269567.79       129683.30       399251.09
  2001          86            242183.12       113104.99       355288.10
  2001          87            217020.72        97377.32       314398.03
  2001          88            186068.23        78651.50       264719.73
  2001          89            160768.75        63826.77       224595.52
  2001          90            133797.93        50454.72       184252.65
  2001          91            108351.82        38863.91       147215.73
  2001          92             86706.88        29580.52       116287.40
  2001          93             67032.12        21606.32        88638.44
  2001          94             48654.48        15039.60        63694.08
  2001          95             32501.22         9535.46        42036.68
  2001          96             24719.57         6701.95        31421.51
  2001          97             17538.03         4516.91        22054.93
  2001          98             12345.62         2959.97        15305.59
  2001          99              8248.59         1850.27        10098.86
  2001         100              5144.89         1090.69         6235.58
  2001         101              3057.62          616.10         3673.71
  2001         102              1822.11          343.79         2165.91
  2001         103              1031.55          175.50         1207.05
  2001         104               542.77           97.60          640.37
  2001         105               292.22           52.21          344.43
  2001         106               145.53           24.02          169.54
  2001         107                60.17            7.50           67.67
  2001         108                29.00            4.33           33.33
  2001         109                13.00            3.50           16.50
  2001         110+               10.33            2.67           13.00
  2002           0            565646.86       596742.03      1162388.89
  2002           1            566754.25       597384.87      1164139.12
  2002           2            566545.94       596549.61      1163095.55
  2002           3            572997.33       602241.57      1175238.91
  2002           4            576119.65       604540.36      1180660.02
  2002           5            577034.21       605434.57      1182468.78
  2002           6            574800.56       603212.84      1178013.40
  2002           7            587521.41       616532.80      1204054.21
  2002           8            579541.09       608820.64      1188361.73
  2002           9            582559.37       612936.08      1195495.45
  2002          10            585816.12       616646.88      1202463.00
  2002          11            589000.40       619198.43      1208198.83
  2002          12            604575.82       635541.27      1240117.10
  2002          13            622893.46       655973.33      1278866.80
  2002          14            636224.04       670353.70      1306577.75
  2002          15            659069.05       695397.30      1354466.35
  2002          16            675855.07       714128.88      1389983.95
  2002          17            700374.94       739472.96      1439847.89
  2002          18            715512.40       754065.89      1469578.29
  2002          19            723283.55       759825.87      1483109.42
  2002          20            721123.39       756071.06      1477194.45
  2002          21            735969.65       774117.45      1510087.10
  2002          22            761300.97       802316.90      1563617.87
  2002          23            779538.91       818337.97      1597876.89
  2002          24            807343.15       842594.59      1649937.74
  2002          25            832583.04       865796.52      1698379.57
  2002          26            874888.64       907612.24      1782500.87
  2002          27            922356.17       955512.49      1877868.66
  2002          28            957374.09       988937.37      1946311.46
  2002          29            969664.73      1000080.10      1969744.83
  2002          30            948887.87       978947.21      1927835.09
  2002          31            923222.58       952389.61      1875612.19
  2002          32            902029.00       929117.29      1831146.29
  2002          33            896960.13       921525.96      1818486.08
  2002          34            862292.48       885318.14      1747610.62
  2002          35            830846.31       851722.86      1682569.17
  2002          36            763488.65       781168.89      1544657.54
  2002          37            811476.15       830287.72      1641763.87
  2002          38            791097.70       809365.11      1600462.81
  2002          39            776521.32       793277.70      1569799.02
  2002          40            759629.48       774827.67      1534457.16
  2002          41            752135.56       766129.99      1518265.55
  2002          42            760665.58       772940.62      1533606.20
  2002          43            776048.50       786508.14      1562556.64
  2002          44            750100.61       758882.65      1508983.26
  2002          45            759289.40       767708.43      1526997.84
  2002          46            784267.63       792586.63      1576854.25
  2002          47            809092.27       816839.35      1625931.62
  2002          48            828057.59       832505.45      1660563.04
  2002          49            882057.78       882377.98      1764435.76
  2002          50            934646.04       933223.05      1867869.09
  2002          51           1015558.57      1012767.36      2028325.92
  2002          52           1082758.51      1077298.10      2160056.61
  2002          53           1146358.74      1138764.15      2285122.89
  2002          54           1157491.03      1148886.04      2306377.06
  2002          55           1008340.58       998117.94      2006458.53
  2002          56            712467.35       697487.62      1409954.98
  2002          57            790573.19       764847.09      1555420.28
  2002          58            922524.78       887929.82      1810454.60
  2002          59            895803.68       860562.35      1756366.03
  2002          60            931696.66       892359.18      1824055.84
  2002          61            874536.99       833188.08      1707725.07
  2002          62            800223.43       757570.84      1557794.27
  2002          63            737130.95       691855.77      1428986.72
  2002          64            799937.83       744044.36      1543982.19
  2002          65            789532.24       730001.22      1519533.46
  2002          66            811157.87       742536.90      1553694.77
  2002          67            759467.28       685624.22      1445091.49
  2002          68            746698.42       664019.90      1410718.32
  2002          69            743538.47       652714.14      1396252.61
  2002          70            712029.61       616901.88      1328931.49
  2002          71            706443.23       602599.97      1309043.19
  2002          72            661582.28       554081.95      1215664.23
  2002          73            653753.31       535949.77      1189703.08
  2002          74            618762.00       495614.95      1114376.96
  2002          75            610597.73       474148.73      1084746.46
  2002          76            586222.46       436177.61      1022400.07
  2002          77            544798.12       383245.66       928043.77
  2002          78            504943.73       326478.71       831422.44
  2002          79            473386.25       277779.87       751166.12
  2002          80            448573.98       239239.11       687813.09
  2002          81            418708.13       215328.18       634036.31
  2002          82            380713.64       194878.64       575592.27
  2002          83            312822.95       158810.52       471633.47
  2002          84            296368.35       145709.41       442077.76
  2002          85            275116.41       130601.81       405718.22
  2002          86            252369.64       115457.08       367826.72
  2002          87            224502.88        99532.80       324035.68
  2002          88            199074.57        84512.01       283586.57
  2002          89            168715.30        67282.31       235997.60
  2002          90            143771.01        53749.46       197520.47
  2002          91            117934.71        41698.25       159632.97
  2002          92             93958.84        31503.37       125462.21
  2002          93             73966.89        23551.34        97518.23
  2002          94             56161.40        16857.81        73019.21
  2002          95             40058.98        11515.04        51574.02
  2002          96             26137.82         7104.66        33242.48
  2002          97             19390.60         4860.51        24251.11
  2002          98             13448.56         3199.24        16647.79
  2002          99              9255.32         2035.76        11291.07
  2002         100              5990.20         1232.53         7222.74
  2002         101              3644.36          709.37         4353.73
  2002         102              2074.74          384.37         2459.11
  2002         103              1209.22          208.69         1417.91
  2002         104               665.14          110.76          775.90
  2002         105               342.73           55.89          398.61
  2002         106               179.36           31.36          210.72
  2002         107                79.34           13.01           92.35
  2002         108                34.67            4.00           38.67
  2002         109                18.00            2.00           20.00
  2002         110+               12.67            5.00           17.67
  2003           0            550717.83       580852.91      1131570.74
  2003           1            563549.15       593966.15      1157515.30
  2003           2            566197.95       596798.86      1162996.80
  2003           3            567395.21       597707.77      1165102.97
  2003           4            574049.69       603571.19      1177620.88
  2003           5            576578.83       605194.45      1181773.28
  2003           6            577248.38       605772.26      1183020.64
  2003           7            574996.01       603515.11      1178511.12
  2003           8            587653.19       616826.14      1204479.33
  2003           9            579560.40       609012.26      1188572.66
  2003          10            582587.01       613121.79      1195708.79
  2003          11            585810.09       616778.92      1202589.00
  2003          12            588768.43       619204.63      1207973.06
  2003          13            604621.12       636094.96      1240716.07
  2003          14            623110.95       656896.06      1280007.01
  2003          15            636050.50       671036.97      1307087.47
  2003          16            658770.22       696347.79      1355118.01
  2003          17            674757.88       714731.95      1389489.83
  2003          18            697443.93       738077.80      1435521.73
  2003          19            710967.68       750345.93      1461313.61
  2003          20            717751.32       754068.59      1471819.91
  2003          21            715263.66       748942.95      1464206.61
  2003          22            730331.03       766017.82      1496348.86
  2003          23            756596.33       794107.69      1550704.02
  2003          24            776317.71       811706.90      1588024.61
  2003          25            805356.65       837900.72      1643257.38
  2003          26            831312.91       862637.77      1693950.68
  2003          27            873987.84       905396.40      1779384.24
  2003          28            921800.30       953955.27      1875755.56
  2003          29            957086.77       987699.82      1944786.59
  2003          30            969496.64       998974.77      1968471.41
  2003          31            948865.90       978047.98      1926913.88
  2003          32            923252.81       951408.04      1874660.85
  2003          33            902021.38       928068.93      1830090.30
  2003          34            897105.17       920748.09      1817853.26
  2003          35            862432.98       884713.36      1747146.34
  2003          36            830985.75       851148.40      1682134.16
  2003          37            763890.09       780860.84      1544750.93
  2003          38            812050.65       830160.64      1642211.28
  2003          39            791444.17       809115.14      1600559.32
  2003          40            776578.85       792572.94      1569151.80
  2003          41            759587.83       773921.17      1533509.00
  2003          42            752030.44       765056.20      1517086.64
  2003          43            760451.43       771613.66      1532065.08
  2003          44            775712.46       784930.53      1560642.99
  2003          45            749652.57       757003.27      1506655.84
  2003          46            758747.68       765656.33      1524404.01
  2003          47            783629.64       790432.79      1574062.44
  2003          48            808313.15       814581.34      1622894.50
  2003          49            827170.29       829994.65      1657164.94
  2003          50            880949.20       879355.88      1760305.08
  2003          51            933416.72       929816.20      1863232.92
  2003          52           1014200.38      1008809.47      2023009.84
  2003          53           1081212.48      1072780.97      2153993.45
  2003          54           1144573.14      1133766.19      2278339.33
  2003          55           1155463.15      1143393.87      2298857.02
  2003          56           1006487.23       992999.08      1999486.31
  2003          57            711091.00       693797.94      1404888.94
  2003          58            789089.35       760708.65      1549798.00
  2003          59            920873.46       883178.35      1804051.81
  2003          60            894181.16       855836.82      1750017.98
  2003          61            929706.67       886750.66      1816457.33
  2003          62            872245.15       827401.92      1699647.06
  2003          63            797594.62       751507.53      1549102.15
  2003          64            734248.88       685419.52      1419668.41
  2003          65            796050.70       736095.48      1532146.18
  2003          66            785189.23       721017.50      1506206.73
  2003          67            806588.10       732596.24      1539184.34
  2003          68            754875.11       675229.12      1430104.23
  2003          69            741596.87       652613.62      1394210.49
  2003          70            737858.39       640179.12      1378037.51
  2003          71            705823.43       603616.47      1309439.91
  2003          72            699452.83       588007.91      1287460.74
  2003          73            654404.05       539155.56      1193559.61
  2003          74            645849.79       520126.17      1165975.96
  2003          75            610325.35       479557.03      1089882.37
  2003          76            601136.44       457419.05      1058555.49
  2003          77            575835.71       418851.73       994687.44
  2003          78            533734.63       366123.40       899858.03
  2003          79            492664.69       310180.09       802844.78
  2003          80            463239.29       256212.83       719452.12
  2003          81            434060.33       223930.64       657990.97
  2003          82            403156.82       199935.21       603092.03
  2003          83            364553.61       179412.79       543966.40
  2003          84            297695.44       144840.74       442536.18
  2003          85            279894.11       131388.26       411282.37
  2003          86            257834.99       116440.91       374275.91
  2003          87            234307.96       101684.89       335992.85
  2003          88            206230.06        86422.65       292652.71
  2003          89            180874.63        72318.19       253192.82
  2003          90            151209.68        56574.33       207784.01
  2003          91            126949.80        44444.00       171393.80
  2003          92            102386.05        33890.25       136276.31
  2003          93             80231.98        25110.72       105342.70
  2003          94             61937.40        18310.66        80248.06
  2003          95             46241.44        12800.61        59042.05
  2003          96             32248.17         8544.30        40792.47
  2003          97             20557.87         5159.51        25717.37
  2003          98             14900.73         3430.01        18330.74
  2003          99             10083.70         2217.15        12300.85
  2003         100              6752.14         1352.88         8105.02
  2003         101              4242.20          799.74         5041.94
  2003         102              2512.43          428.91         2941.34
  2003         103              1385.65          224.50         1610.15
  2003         104               802.44          119.32          921.76
  2003         105               438.59           61.55          500.13
  2003         106               208.20           36.03          244.23
  2003         107               101.51           19.34          120.85
  2003         108                43.50            7.67           51.17
  2003         109                21.33            1.67           23.00
  2003         110+               20.67            3.33           24.00
  2004           0            539515.00       567513.54      1107028.54
  2004           1            547701.79       576775.86      1124477.65
  2004           2            561875.44       591680.91      1153556.35
  2004           3            565711.97       596280.18      1161992.15
  2004           4            568273.58       598899.86      1167173.43
  2004           5            575120.63       604918.54      1180039.16
  2004           6            577065.17       605851.17      1182916.34
  2004           7            577473.92       606121.81      1183595.72
  2004           8            575212.34       603834.51      1179046.85
  2004           9            587800.85       617133.92      1204934.77
  2004          10            579595.62       609203.89      1188799.51
  2004          11            582607.78       613309.78      1195917.57
  2004          12            585814.98       616906.04      1202721.02
  2004          13            588532.96       619192.57      1207725.53
  2004          14            604661.56       636630.40      1241291.96
  2004          15            623314.85       657793.48      1281108.33
  2004          16            635849.59       671676.80      1307526.39
  2004          17            658453.49       697247.68      1355701.17
  2004          18            673636.67       715319.49      1388956.16
  2004          19            694483.92       736670.81      1431154.73
  2004          20            706424.04       746607.02      1453031.06
  2004          21            712205.02       748321.37      1460526.39
  2004          22            709386.99       741816.53      1451203.52
  2004          23            724695.70       757929.00      1482624.70
  2004          24            751872.72       785881.06      1537753.78
  2004          25            773096.85       805046.40      1578143.26
  2004          26            803348.55       833224.94      1636573.49
  2004          27            830041.55       859472.49      1689514.05
  2004          28            873059.26       903129.11      1776188.37
  2004          29            921223.92       952365.31      1873589.23
  2004          30            956779.80       986438.87      1943218.67
  2004          31            969305.49       997815.00      1967120.49
  2004          32            948822.74       977092.98      1925915.72
  2004          33            923274.04       950385.37      1873659.41
  2004          34            902002.96       926978.92      1828981.88
  2004          35            897206.41       919963.48      1817169.89
  2004          36            862539.70       884013.30      1746553.00
  2004          37            831108.01       850500.15      1681608.16
  2004          38            764261.13       780473.67      1544734.80
  2004          39            812538.50       829961.54      1642500.04
  2004          40            791755.19       808764.85      1600520.04
  2004          41            776595.64       791788.57      1568384.22
  2004          42            759503.37       772924.63      1532428.01
  2004          43            751878.01       763878.78      1515756.79
  2004          44            760183.58       770189.39      1530372.97
  2004          45            775311.33       783159.66      1558471.00
  2004          46            749144.64       754949.26      1504093.90
  2004          47            758168.19       763452.57      1521620.76
  2004          48            782897.77       788091.14      1570988.92
  2004          49            807419.96       812121.79      1619541.75
  2004          50            826157.66       827200.13      1653357.79
  2004          51            879710.36       876109.36      1755819.72
  2004          52            932077.26       926160.45      1858237.72
  2004          53           1012704.30      1004491.75      2017196.05
  2004          54           1079452.16      1068017.85      2147470.01
  2004          55           1142506.48      1128399.21      2270905.69
  2004          56           1153181.93      1137551.04      2290732.97
  2004          57           1004497.22       987539.50      1992036.73
  2004          58            709617.30       689775.69      1399392.99
  2004          59            787502.90       756243.45      1543746.35
  2004          60            919052.05       878052.26      1797104.31
  2004          61            892319.43       850575.73      1742895.16
  2004          62            927568.93       880642.23      1808211.16
  2004          63            869713.64       821026.95      1690740.59
